,Price,Cities,departure_time,arrival_time,layeover,Airline,Cabin
3094," 6,120","Kolkata to Port Blair , 18 Apr",19:30,10:20,"2 stop via Mumbai,Chennai",Go Air,E
3095," 6,120","Kolkata to Port Blair , 18 Apr",16:40,10:20,"3 stop via Ahmedabad,Mumbai,Chennai",Go Air,E
3096," 10,535","Kolkata to Port Blair , 18 Apr",09:10,07:20,"3 stop via Bhubaneswar,Hyderabad,Chennai",Air India,E
3097," 13,209","Kolkata to Port Blair , 18 Apr",20:30,09:00,1 stop via New Delhi,Air India,E
3098," 14,469","Kolkata to Port Blair , 18 Apr",10:25,07:20,"2 stop via New Delhi,Chennai",Air India,E
3099," 17,514","Kolkata to Port Blair , 18 Apr",16:45,09:00,"2 stop via Guwahati,New Delhi",Air India,E
3100," 17,514","Kolkata to Port Blair , 18 Apr",09:10,09:00,"4 stop via Bhubaneswar,Hyderabad,Surat,New Delhi",Air India,E
3101," 6,432","Kolkata to Tiruchirappalli , 18 Apr",07:30,18:05,1 stop via Bengaluru,IndiGo,E
3102," 7,367","Kolkata to Tiruchirappalli , 18 Apr",08:35,18:05,1 stop via Bengaluru,IndiGo,E
3103," 7,487","Kolkata to Tiruchirappalli , 18 Apr",10:40,18:05,1 stop via Bengaluru,IndiGo,E
3104," 8,276","Kolkata to Tiruchirappalli , 18 Apr",08:45,21:15,"2 stop via Bengaluru,Chennai","AirAsia, IndiGo",E
3105," 8,569","Kolkata to Tiruchirappalli , 18 Apr",09:35,21:15,"2 stop via Bengaluru,Chennai","Spicejet, IndiGo",E
3106," 8,623","Kolkata to Tiruchirappalli , 18 Apr",08:45,18:05,1 stop via Bengaluru,"AirAsia, IndiGo",E
3107," 9,041","Kolkata to Tiruchirappalli , 18 Apr",09:35,18:05,1 stop via Bengaluru,"Spicejet, IndiGo",E
3108," 11,121","Kolkata to Tiruchirappalli , 18 Apr",13:35,21:15,1 stop via Chennai,IndiGo,E
3109," 4,822","Kochi to New Delhi , 18 Apr",15:05,21:20,1 stop via Chennai,IndiGo,E
3110," 4,822","Kochi to New Delhi , 18 Apr",13:45,20:30,1 stop via Ahmedabad,Go Air,E
3111," 4,822","Kochi to New Delhi , 18 Apr",07:45,15:55,1 stop via Mumbai,Go Air,E
3112," 4,822","Kochi to New Delhi , 18 Apr",20:05,08:05,1 stop via Mumbai,Go Air,E
3113," 5,537","Kochi to New Delhi , 18 Apr",10:25,23:25,1 stop via Bengaluru,Spicejet,E
3114," 5,624","Kochi to New Delhi , 18 Apr",10:05,15:50,1 stop via Mumbai,IndiGo,E
3115," 5,624","Kochi to New Delhi , 18 Apr",15:00,20:55,1 stop via Mumbai,IndiGo,E
3116," 5,624","Kochi to New Delhi , 18 Apr",08:15,15:00,1 stop via Bengaluru,IndiGo,E
3117," 5,624","Kochi to New Delhi , 18 Apr",17:10,00:20,1 stop via Bengaluru,IndiGo,E
3118," 5,624","Kochi to New Delhi , 18 Apr",10:20,18:40,1 stop via Hyderabad,IndiGo,E
3119," 3,606","Kochi to Mumbai , 18 Apr",20:50,00:50,1 stop via Bengaluru,IndiGo,E
3120," 3,606","Kochi to Mumbai , 18 Apr",08:15,12:20,1 stop via Bengaluru,IndiGo,E
3121," 3,606","Kochi to Mumbai , 18 Apr",05:20,09:40,1 stop via Hyderabad,IndiGo,E
3122," 3,606","Kochi to Mumbai , 18 Apr",15:05,20:10,1 stop via Chennai,IndiGo,E
3123," 3,606","Kochi to Mumbai , 18 Apr",10:00,15:20,1 stop via Thiruvananthapuram,IndiGo,E
3124," 3,606","Kochi to Mumbai , 18 Apr",06:50,12:20,1 stop via Bengaluru,IndiGo,E
3125," 3,606","Kochi to Mumbai , 18 Apr",11:35,18:25,1 stop via Bengaluru,IndiGo,E
3126," 3,606","Kochi to Mumbai , 18 Apr",12:30,20:10,1 stop via Chennai,IndiGo,E
3127," 4,082","Kochi to Mumbai , 18 Apr",10:25,20:55,1 stop via Bengaluru,Spicejet,E
3128," 4,459","Kochi to Mumbai , 18 Apr",21:20,06:20,1 stop via Bengaluru,AirAsia,E
3129," 2,733","Kochi to Bengaluru , 18 Apr",10:25,11:45,Non stop,Spicejet,E
3130," 2,734","Kochi to Bengaluru , 18 Apr",06:50,07:55,Non stop,IndiGo,E
3131," 2,734","Kochi to Bengaluru , 18 Apr",08:15,09:20,Non stop,IndiGo,E
3132," 2,734","Kochi to Bengaluru , 18 Apr",11:35,12:40,Non stop,IndiGo,E
3133," 2,734","Kochi to Bengaluru , 18 Apr",20:50,22:05,Non stop,IndiGo,E
3134," 2,734","Kochi to Bengaluru , 18 Apr",22:50,00:05,Non stop,IndiGo,E
3135," 2,735","Kochi to Bengaluru , 18 Apr",21:20,22:15,Non stop,AirAsia,E
3136," 2,735","Kochi to Bengaluru , 18 Apr",07:40,08:40,Non stop,AirAsia,E
3137," 2,735","Kochi to Bengaluru , 18 Apr",14:10,15:25,Non stop,AirAsia,E
3138," 2,787","Kochi to Bengaluru , 18 Apr",17:10,18:10,Non stop,IndiGo,E
3139," 3,335","Kochi to Hyderabad , 18 Apr",12:30,18:25,1 stop via Chennai,IndiGo,E
3140," 3,342","Kochi to Hyderabad , 18 Apr",07:40,17:35,1 stop via Bengaluru,AirAsia,E
3141," 3,342","Kochi to Hyderabad , 18 Apr",21:20,08:40,1 stop via Bengaluru,AirAsia,E
3142," 3,787","Kochi to Hyderabad , 18 Apr",06:50,11:25,1 stop via Bengaluru,IndiGo,E
3143," 3,787","Kochi to Hyderabad , 18 Apr",08:15,12:50,1 stop via Bengaluru,IndiGo,E
3144," 3,787","Kochi to Hyderabad , 18 Apr",12:30,17:15,1 stop via Chennai,IndiGo,E
3145," 3,787","Kochi to Hyderabad , 18 Apr",15:05,20:30,1 stop via Chennai,IndiGo,E
3146," 4,152","Kochi to Hyderabad , 18 Apr",05:20,06:55,Non stop,IndiGo,E
3147," 4,241","Kochi to Hyderabad , 18 Apr",17:10,20:55,1 stop via Bengaluru,IndiGo,E
3148," 5,044","Kochi to Hyderabad , 18 Apr",10:20,11:50,Non stop,IndiGo,E
3149," 3,363","Kochi to Chennai , 18 Apr",08:15,11:40,1 stop via Bengaluru,IndiGo,E
3150," 3,363","Kochi to Chennai , 18 Apr",11:35,16:10,1 stop via Bengaluru,IndiGo,E
3151," 3,363","Kochi to Chennai , 18 Apr",06:50,11:40,1 stop via Bengaluru,IndiGo,E
3152," 3,363","Kochi to Chennai , 18 Apr",10:00,15:15,1 stop via Thiruvananthapuram,IndiGo,E
3153," 3,363","Kochi to Chennai , 18 Apr",22:50,08:15,1 stop via Bengaluru,IndiGo,E
3154," 3,363","Kochi to Chennai , 18 Apr",10:25,21:40,1 stop via Bengaluru,Spicejet,E
3155," 3,364","Kochi to Chennai , 18 Apr",12:30,13:50,Non stop,IndiGo,E
3156," 3,364","Kochi to Chennai , 18 Apr",15:05,16:25,Non stop,IndiGo,E
3157," 3,469","Kochi to Chennai , 18 Apr",14:40,16:20,Non stop,Spicejet,E
3158," 3,725","Kochi to Chennai , 18 Apr",17:10,21:05,1 stop via Bengaluru,IndiGo,E
3159," 4,847","Kochi to Kolkata , 18 Apr",21:20,01:20,1 stop via Bengaluru,AirAsia,E
3160," 4,847","Kochi to Kolkata , 18 Apr",21:20,08:10,1 stop via Bengaluru,AirAsia,E
3161," 4,847","Kochi to Kolkata , 18 Apr",14:10,01:20,1 stop via Bengaluru,AirAsia,E
3162," 4,847","Kochi to Kolkata , 18 Apr",08:50,23:30,1 stop via New Delhi,AirAsia,E
3163," 5,534","Kochi to Kolkata , 18 Apr",19:30,01:15,1 stop via Hyderabad,IndiGo,E
3164," 5,534","Kochi to Kolkata , 18 Apr",17:10,23:15,1 stop via Bengaluru,IndiGo,E
3165," 5,534","Kochi to Kolkata , 18 Apr",11:35,19:50,1 stop via Bengaluru,IndiGo,E
3166," 5,534","Kochi to Kolkata , 18 Apr",15:00,00:20,1 stop via Mumbai,IndiGo,E
3167," 5,534","Kochi to Kolkata , 18 Apr",22:50,09:30,1 stop via Bengaluru,IndiGo,E
3168," 6,094","Kochi to Kolkata , 18 Apr",09:00,11:55,Non stop,IndiGo,E
3169," 3,312","Kochi to Goa , 18 Apr",22:50,07:40,1 stop via Bengaluru,IndiGo,E
3170," 3,887","Kochi to Goa , 18 Apr",12:30,17:25,1 stop via Chennai,IndiGo,E
3171," 3,887","Kochi to Goa , 18 Apr",10:20,17:35,1 stop via Hyderabad,IndiGo,E
3172," 3,887","Kochi to Goa , 18 Apr",05:20,13:55,1 stop via Hyderabad,IndiGo,E
3173," 3,887","Kochi to Goa , 18 Apr",11:35,20:50,1 stop via Bengaluru,IndiGo,E
3174," 3,931","Kochi to Goa , 18 Apr",10:50,18:40,1 stop via Hubli,IndiGo,E
3175," 4,029","Kochi to Goa , 18 Apr",20:05,02:15,1 stop via Mumbai,Go Air,E
3176," 4,039","Kochi to Goa , 18 Apr",10:25,20:40,1 stop via Bengaluru,Spicejet,E
3177," 4,212","Kochi to Goa , 18 Apr",14:10,18:50,1 stop via Bengaluru,AirAsia,E
3178," 4,461","Kochi to Goa , 18 Apr",08:15,12:30,1 stop via Bengaluru,IndiGo,E
3179," 4,414","Kochi to Pune , 18 Apr",06:50,12:45,1 stop via Bengaluru,IndiGo,E
3180," 4,414","Kochi to Pune , 18 Apr",05:20,15:35,1 stop via Hyderabad,IndiGo,E
3181," 4,414","Kochi to Pune , 18 Apr",22:50,09:15,1 stop via Bengaluru,IndiGo,E
3182," 4,467","Kochi to Pune , 18 Apr",07:40,14:15,1 stop via Bengaluru,AirAsia,E
3183," 4,467","Kochi to Pune , 18 Apr",10:25,12:15,1 stop via Bengaluru,Spicejet,E
3184," 4,834","Kochi to Pune , 18 Apr",08:15,12:45,1 stop via Bengaluru,IndiGo,E
3185," 4,834","Kochi to Pune , 18 Apr",12:30,17:40,1 stop via Chennai,IndiGo,E
3186," 4,834","Kochi to Pune , 18 Apr",11:35,18:20,1 stop via Bengaluru,IndiGo,E
3187," 5,095","Kochi to Pune , 18 Apr",10:20,15:35,1 stop via Hyderabad,IndiGo,E
3188," 5,254","Kochi to Pune , 18 Apr",12:30,14:10,Non stop,IndiGo,E
3189," 6,098","Kochi to Guwahati , 18 Apr",22:50,10:25,1 stop via Bengaluru,IndiGo,E
3190," 6,387","Kochi to Guwahati , 18 Apr",08:50,20:55,1 stop via New Delhi,AirAsia,E
3191," 6,387","Kochi to Guwahati , 18 Apr",07:40,19:50,1 stop via Bengaluru,AirAsia,E
3192," 6,387","Kochi to Guwahati , 18 Apr",21:20,10:15,1 stop via Bengaluru,AirAsia,E
3193," 6,683","Kochi to Guwahati , 18 Apr",11:35,23:40,1 stop via Bengaluru,IndiGo,E
3194," 7,069","Kochi to Guwahati , 18 Apr",14:10,19:50,1 stop via Bengaluru,AirAsia,E
3195," 7,069","Kochi to Guwahati , 18 Apr",08:50,15:20,1 stop via New Delhi,AirAsia,E
3196," 7,155","Kochi to Guwahati , 18 Apr",17:10,23:40,1 stop via Bengaluru,IndiGo,E
3197," 7,155","Kochi to Guwahati , 18 Apr",05:20,12:25,1 stop via Hyderabad,IndiGo,E
3198," 7,155","Kochi to Guwahati , 18 Apr",10:00,17:45,1 stop via New Delhi,IndiGo,E
3199," 6,925","Kochi to Lucknow , 18 Apr",15:00,22:00,1 stop via Mumbai,IndiGo,E
3200," 6,925","Kochi to Lucknow , 18 Apr",10:05,18:20,1 stop via Mumbai,IndiGo,E
3201," 7,339","Kochi to Lucknow , 18 Apr",07:45,18:25,1 stop via Mumbai,Go Air,E
3202," 7,634","Kochi to Lucknow , 18 Apr",10:00,17:35,1 stop via New Delhi,IndiGo,E
3203," 7,634","Kochi to Lucknow , 18 Apr",19:20,07:10,1 stop via New Delhi,IndiGo,E
3204," 7,711","Kochi to Lucknow , 18 Apr",09:45,14:50,1 stop via New Delhi,Vistara,E
3205," 7,987","Kochi to Lucknow , 18 Apr",09:45,19:40,1 stop via New Delhi,Air India,E
3206," 8,016","Kochi to Lucknow , 18 Apr",15:20,21:15,1 stop via Ahmedabad,IndiGo,E
3207," 8,404","Kochi to Lucknow , 18 Apr",11:35,16:15,1 stop via Bengaluru,IndiGo,E
3208," 8,877","Kochi to Lucknow , 18 Apr",12:30,16:55,1 stop via Pune,IndiGo,E
3209," 5,832","Kochi to Jaipur , 18 Apr",15:00,20:20,1 stop via Mumbai,IndiGo,E
3210," 5,832","Kochi to Jaipur , 18 Apr",05:20,11:40,1 stop via Hyderabad,IndiGo,E
3211," 5,832","Kochi to Jaipur , 18 Apr",10:05,17:15,1 stop via Mumbai,IndiGo,E
3212," 5,832","Kochi to Jaipur , 18 Apr",17:10,01:20,1 stop via Bengaluru,IndiGo,E
3213," 5,832","Kochi to Jaipur , 18 Apr",11:35,22:50,1 stop via Bengaluru,IndiGo,E
3214," 5,915","Kochi to Jaipur , 18 Apr",07:40,16:45,"2 stop via Bengaluru,Pune",AirAsia,E
3215," 6,042","Kochi to Jaipur , 18 Apr",17:10,22:50,1 stop via Bengaluru,IndiGo,E
3216," 6,252","Kochi to Jaipur , 18 Apr",15:20,19:45,1 stop via Ahmedabad,IndiGo,E
3217," 6,252","Kochi to Jaipur , 18 Apr",11:35,17:25,1 stop via Bengaluru,IndiGo,E
3218," 6,453","Kochi to Jaipur , 18 Apr",12:30,19:05,1 stop via Chennai,IndiGo,E
3219," 6,882","Kochi to Patna , 18 Apr",11:35,23:00,1 stop via Bengaluru,IndiGo,E
3220," 6,890","Kochi to Patna , 18 Apr",05:20,11:00,1 stop via Hyderabad,IndiGo,E
3221," 6,890","Kochi to Patna , 18 Apr",10:20,16:25,1 stop via Hyderabad,IndiGo,E
3222," 6,890","Kochi to Patna , 18 Apr",10:00,17:20,1 stop via New Delhi,IndiGo,E
3223," 6,890","Kochi to Patna , 18 Apr",10:05,18:15,1 stop via Mumbai,IndiGo,E
3224," 6,890","Kochi to Patna , 18 Apr",09:00,17:45,1 stop via Kolkata,IndiGo,E
3225," 6,890","Kochi to Patna , 18 Apr",11:35,20:45,1 stop via Bengaluru,IndiGo,E
3226," 6,934","Kochi to Patna , 18 Apr",17:10,23:00,1 stop via Bengaluru,IndiGo,E
3227," 7,301","Kochi to Patna , 18 Apr",14:40,20:10,1 stop via Chennai,Spicejet,E
3228," 8,184","Kochi to Patna , 18 Apr",09:45,19:55,1 stop via New Delhi,Vistara,E
3229," 2,892","Kochi to Thiruvananthapuram , 18 Apr",10:00,11:00,Non stop,IndiGo,E
3230," 12,604","Kochi to Thiruvananthapuram , 18 Apr",18:35,19:40,"2 stop via Chennai,Mumbai",Air India,E
3231," 15,019","Kochi to Thiruvananthapuram , 18 Apr",19:30,12:15,1 stop via New Delhi,Vistara,E
3232," 15,859","Kochi to Thiruvananthapuram , 18 Apr",09:45,20:30,1 stop via New Delhi,Air India,E
3233," 17,539","Kochi to Thiruvananthapuram , 18 Apr",18:35,16:20,"2 stop via Chennai,New Delhi",Air India,E
3234," 17,539","Kochi to Thiruvananthapuram , 18 Apr",18:35,20:30,"2 stop via Chennai,New Delhi",Air India,E
3235," 5,517","Kochi to Bhubaneswar , 18 Apr",10:05,17:25,1 stop via Mumbai,IndiGo,E
3236," 6,630","Kochi to Bhubaneswar , 18 Apr",10:20,16:05,1 stop via Hyderabad,IndiGo,E
3237," 6,630","Kochi to Bhubaneswar , 18 Apr",05:20,16:05,1 stop via Hyderabad,IndiGo,E
3238," 6,653","Kochi to Bhubaneswar , 18 Apr",11:35,20:35,1 stop via Bengaluru,IndiGo,E
3239," 6,653","Kochi to Bhubaneswar , 18 Apr",22:50,08:15,1 stop via Bengaluru,IndiGo,E
3240," 6,671","Kochi to Bhubaneswar , 18 Apr",14:10,18:55,1 stop via Bengaluru,AirAsia,E
3241," 6,671","Kochi to Bhubaneswar , 18 Apr",21:20,08:35,1 stop via Bengaluru,AirAsia,E
3242," 6,709","Kochi to Bhubaneswar , 18 Apr",15:05,21:50,1 stop via Chennai,IndiGo,E
3243," 6,829","Kochi to Bhubaneswar , 18 Apr",08:15,13:55,1 stop via Bengaluru,IndiGo,E
3244," 6,829","Kochi to Bhubaneswar , 18 Apr",15:20,21:55,1 stop via Ahmedabad,IndiGo,E
3245," 5,517","Kochi to Kozhikode , 18 Apr",08:15,12:55,1 stop via Bengaluru,IndiGo,E
3246," 5,517","Kochi to Kozhikode , 18 Apr",15:05,19:45,1 stop via Chennai,IndiGo,E
3247," 5,517","Kochi to Kozhikode , 18 Apr",06:50,12:55,1 stop via Bengaluru,IndiGo,E
3248," 5,517","Kochi to Kozhikode , 18 Apr",12:30,19:45,1 stop via Chennai,IndiGo,E
3249," 9,219","Kochi to Kozhikode , 18 Apr",19:20,08:40,1 stop via New Delhi,IndiGo,E
3250," 5,972","Kochi to Bagdogra , 18 Apr",22:50,09:25,1 stop via Bengaluru,IndiGo,E
3251," 8,169","Kochi to Bagdogra , 18 Apr",07:40,14:45,1 stop via Bengaluru,AirAsia,E
3252," 8,169","Kochi to Bagdogra , 18 Apr",08:50,16:30,1 stop via New Delhi,AirAsia,E
3253," 8,169","Kochi to Bagdogra , 18 Apr",21:20,10:20,"2 stop via Bengaluru,Kolkata",AirAsia,E
3254," 8,247","Kochi to Bagdogra , 18 Apr",09:45,15:45,1 stop via New Delhi,Vistara,E
3255," 8,247","Kochi to Bagdogra , 18 Apr",19:30,09:45,1 stop via New Delhi,Vistara,E
3256," 8,303","Kochi to Bagdogra , 18 Apr",10:25,08:50,1 stop via Bengaluru,Spicejet,E
3257," 8,515","Kochi to Bagdogra , 18 Apr",05:20,12:30,1 stop via Hyderabad,IndiGo,E
3258," 9,138","Kochi to Bagdogra , 18 Apr",14:10,10:20,"2 stop via Bengaluru,Kolkata",AirAsia,E
3259," 9,269","Kochi to Bagdogra , 18 Apr",14:40,08:10,1 stop via Chennai,Spicejet,E
3260," 5,284","Kochi to Nagpur , 18 Apr",20:05,07:25,1 stop via Mumbai,Go Air,E
3261," 6,147","Kochi to Nagpur , 18 Apr",22:50,07:20,1 stop via Bengaluru,IndiGo,E
3262," 6,147","Kochi to Nagpur , 18 Apr",20:50,07:20,1 stop via Bengaluru,IndiGo,E
3263," 6,199","Kochi to Nagpur , 18 Apr",17:10,23:45,1 stop via Bengaluru,IndiGo,E
3264," 6,460","Kochi to Nagpur , 18 Apr",10:20,15:40,1 stop via Hyderabad,IndiGo,E
3265," 6,705","Kochi to Nagpur , 18 Apr",12:35,23:50,"2 stop via Bengaluru,Mumbai","Air India, IndiGo",E
3266," 6,706","Kochi to Nagpur , 18 Apr",14:10,23:50,"2 stop via Bengaluru,Mumbai","AirAsia, IndiGo",E
3267," 6,724","Kochi to Nagpur , 18 Apr",15:00,23:50,1 stop via Mumbai,IndiGo,E
3268," 6,724","Kochi to Nagpur , 18 Apr",10:05,19:10,1 stop via Mumbai,IndiGo,E
3269," 6,882","Kochi to Nagpur , 18 Apr",12:30,20:20,1 stop via Pune,IndiGo,E
3270," 7,813","Kochi to Varanasi , 18 Apr",19:20,06:25,1 stop via New Delhi,IndiGo,E
3271," 7,813","Kochi to Varanasi , 18 Apr",10:00,21:25,1 stop via New Delhi,IndiGo,E
3272," 8,560","Kochi to Varanasi , 18 Apr",05:20,10:50,1 stop via Hyderabad,IndiGo,E
3273," 8,877","Kochi to Varanasi , 18 Apr",12:30,17:00,1 stop via Chennai,IndiGo,E
3274," 8,982","Kochi to Varanasi , 18 Apr",06:50,12:40,1 stop via Bengaluru,IndiGo,E
3275," 8,982","Kochi to Varanasi , 18 Apr",11:35,19:20,1 stop via Bengaluru,IndiGo,E
3276," 8,982","Kochi to Varanasi , 18 Apr",10:20,18:40,1 stop via Hyderabad,IndiGo,E
3277," 8,982","Kochi to Varanasi , 18 Apr",08:15,19:20,1 stop via Bengaluru,IndiGo,E
3278," 9,139","Kochi to Varanasi , 18 Apr",10:05,19:00,1 stop via Mumbai,IndiGo,E
3279," 9,418","Kochi to Varanasi , 18 Apr",13:45,19:05,1 stop via Ahmedabad,Go Air,E
3280," 5,988","Kochi to Indore , 18 Apr",05:20,15:35,1 stop via Hyderabad,IndiGo,E
3281," 6,041","Kochi to Indore , 18 Apr",07:40,14:05,1 stop via Bengaluru,AirAsia,E
3282," 6,041","Kochi to Indore , 18 Apr",08:50,16:00,1 stop via New Delhi,AirAsia,E
3283," 6,042","Kochi to Indore , 18 Apr",10:05,15:45,1 stop via Mumbai,IndiGo,E
3284," 6,042","Kochi to Indore , 18 Apr",15:00,21:00,1 stop via Mumbai,IndiGo,E
3285," 6,042","Kochi to Indore , 18 Apr",10:05,21:00,1 stop via Mumbai,IndiGo,E
3286," 6,896","Kochi to Indore , 18 Apr",10:20,15:35,1 stop via Hyderabad,IndiGo,E
3287," 6,896","Kochi to Indore , 18 Apr",10:20,19:55,1 stop via Hyderabad,IndiGo,E
3288," 6,987","Kochi to Indore , 18 Apr",06:50,10:10,1 stop via Bengaluru,IndiGo,E
3289," 6,987","Kochi to Indore , 18 Apr",10:00,20:25,1 stop via New Delhi,IndiGo,E
3290," 5,097","Kochi to Coimbatore , 18 Apr",11:35,15:50,1 stop via Bengaluru,IndiGo,E
